ID	# PATHWAYS CONTAINING	AVG. DIFF. EXP. CASES	DEGREE	IS EXCEPTION?
Cnot7	0	0	2	false
M6PR	0	0	4	false
GFAP	0	0	17	false
TFDP1	0	0	10	false
TFDP2	0	0	5	false
KIAA1875	0	0	1	false
RAB5A	0	0	26	false
EIF2C3	0	0	1	false
EIF2C2	0	0	11	false
RAB5B	0	0	4	false
EIF2C1	0	0	6	false
BRSK1	0	0	1	false
RAB3C	0	0	4	false
BRSK2	0	0	2	false
RAB3D	0	0	4	false
RAB3A	0	0	13	false
SLC26A3	0	0	1	false
RAB3B	0	0	6	false
SIC1	0	0	2	false
IL5RA	0	0	6	false
CDC14A	0	0	6	false
CDC14B	0	0	1	false
HSPBP1	0	0	4	false
SALL1	0	0	3	false
SALL2	0	0	4	false
SALL4	0	0	2	false
IGHG1	0	0	1	false
KAL1	0	0	1	false
PLXNA1	0	0	4	false
EIF2B2	0	0	3	false
SRGAP2	0	0	8	false
RAB4A	0	0	13	false
EIF2B1	0	0	12	false
BZRAP1	0	0	1	false
RFC4	0	0	15	false
Grin3a	0	0	1	false
ANGPT4	0	0	2	false
RFC5	0	0	17	false
RFC2	0	0	16	false
ANGPT2	0	0	1	false
RFC3	0	0	8	false
ANGPT1	0	0	1	false
RFC1	1	0	31	false
RPL13A	0	0	1	false
TPRKB	0	0	2	false
KRTAP19-5	0	0	1	false
Eif4e	0	0	2	false
KIAA0564	0	0	1	false
SLC26A8	0	0	1	false
TNRC6A	0	0	3	false
TNRC6B	0	0	4	false
CATSPER1	0	0	7	false
SEH1L	0	0	7	false
PLEKHF1	0	0	2	false
PLEKHF2	0	0	21	false
Eif3l	0	0	1	false
CYR61	0	0	2	false
PIP5KL1	0	0	3	false
P2RY1	0	0	2	false
PROP1	0	0	1	false
PRP11	0	0	1	false
Cdc42	0	0	1	false
PLEKHG2	0	0	3	false
Cdc40	0	0	2	false
CEP135	0	0	1	false
RNGTT	0	0	1	false
ADSL	0	0	3	false
KRR1	0	0	4	false
FBXL18	0	0	3	false
FBXL19	0	0	3	false
GFER	0	0	3	false
Epha1	0	0	1	false
FBXL12	0	0	1	false
SELENBP1	0	0	8	false
VAPA	0	0	8	false
RAB10	0	0	7	false
SNRNP40	0	0	15	false
VAPB	0	0	11	false
RAB15	0	1,00	1	false
P2RX4	0	0	1	false
RAB13	0	0	1	false
RAB14	0	0	1	false
RAB17	0	0	3	false
RAB18	0	0	1	false
Il1r2	0	0	1	false
SNRNP48	0	0	2	false
CSNK1G3	0	0	1	false
CSNK1G2	0	0	3	false
SEC11A	0	0	2	false
WDR1	0	0	1	false
PNMAL1	0	0	1	false
WDR3	0	0	2	false
WDR4	0	0	1	false
WDR5	0	0	37	false
RPL10A	0	0	2	false
Ephb1	0	0	1	false
PIK3C2B	0	0	4	false
FCAR	0	0	2	false
PIK3C2A	0	0	13	false
Fyb	0	0	1	false
FTCD	0	0	2	false
AP1G1	0	0	16	false
AP1G2	0	0	6	false
SCRN1	0	0	1	false
WDR6	0	0	2	false
TLK2	0	0	5	false
WDR7	0	0	2	false
WDR8	0	0	30	false
TLK1	0	0	4	false
ADSS	0	0	1	false
SNRNP35	0	0	2	false
Cdc20	0	0	1	false
KRT1	3	0	10	false
KRT5	0	0	4	false
KRT4	0	1,00	5	false
Vdac3	0	0	1	false
AP1B1	0	0	14	false
KRT8	0	0	20	false
KRT7	0	0	1	false
Vdac1	0	0	2	false
PPP2R1A	0	0	34	false
Vdac2	0	0	1	false
MAPK8IP3	0	0	19	false
MAPK8IP1	0	0	17	false
MAPK8IP2	0	0	19	false
KARS	0	0	6	false
SIK2	0	0	1	false
SIK3	0	0	1	false
TLN2	0	0	1	false
TLN1	0	0	10	false
Atp5c1	0	0	1	false
PANK2	0	0	6	false
Immt	0	0	1	false
CALML3	0	0	3	false
CALML5	0	0	3	false
PHYHIP	0	0	19	false
MYL12B	0	0	1	false
SEPHS1	0	0	8	false
RTT109	0	0	1	false
KAR2	0	0	1	false
APBB1	0	0	10	false
LONP2	0	0	1	false
APBB3	0	0	3	false
APBB2	0	0	1	false
LONP1	0	0	3	false
RFFL	0	0	1	false
KRTAP9-3	0	0	1	false
TOP3A	0	0	3	false
KRTAP9-2	0	0	1	false
TOP3B	0	0	9	false
Pitpnm2	0	0	2	false
CBFA2T3	0	0	13	false
VASN	0	0	3	false
CBFA2T2	0	0	12	false
VASP	0	0	15	false
VAT1	0	0	1	false
MYL12A	0	0	2	false
LOC407840	0	0	1	false
Gmcl1	0	0	1	false
SIM2	0	0	5	false
VGLL3	0	0	1	false
Rgl3	0	0	1	false
SIM1	0	0	2	false
VGLL4	0	0	2	false
Grin2b	0	0	2	false
Grin2a	0	0	2	false
VARS	0	0	12	false
GFI1	0	0	4	false
LOC220594	0	0	8	false
TWIST2	0	0	2	false
TWIST1	0	0	4	false
HTATSF1	0	0	7	false
IL28RA	0	0	1	false
TP53AIP1	0	0	1	false
KAT5	1	0	70	false
SNRNP70	0	0	10	false
FTH1	0	0	9	false
Preb	0	0	1	false
RALGPS1	0	0	3	false
ATP6V0A4	0	0	1	false
TP53BP1	0	0	27	false
TP53BP2	0	0	13	false
SIL1	0	0	1	false
RALGPS2	0	0	2	false
CCR10	0	0	5	false
PSENEN	0	0	4	false
Rapsn	0	0	1	false
RENBP	0	0	1	false
VAV1	0	0	52	false
VAV2	0	0	6	false
VAV3	20	1,00	10	false
TLR2	10	1,00	6	false
FUBP1	0	0	10	false
TLR1	0	0	2	false
P4HA2	0	0	2	false
P4HA3	0	0	1	false
FUBP3	0	0	3	false
TLR9	0	0	2	false
TLR5	0	0	2	false
TLR4	0	0	9	false
RAB7A	0	0	11	false
TLR3	0	0	3	false
TOP2B	0	0	13	false
COL18A1	0	0	2	false
SPTBN4	0	0	4	false
Nuak2	0	0	4	false
GUCY2C	0	0	1	false
RAB5C	0	0	6	false
VGLL1	0	0	4	false
GUCY2F	0	0	1	false
CITED1	0	0	5	false
GUCY2E	0	0	1	false
CITED2	0	0	10	false
CITED4	0	0	4	false
HBB	0	0	6	false
ZFAND2B	0	0	1	false
TOP2A	0	0	20	false
Hspa1b	0	0	1	false
LIMD1	0	0	1	false
PSMC3IP	0	0	1	false
Akap1	0	0	2	false
Clic4	0	0	1	false
SH3PXD2A	0	0	2	false
CLTCL1	0	0	1	false
RAB6B	0	0	2	false
SPTBN1	0	0	19	false
KIAA1804	0	0	1	false
SPTBN2	0	0	4	false
HBZ	0	0	2	false
GABPA	0	0	6	false
RAB6A	0	0	14	false
MYEF2	0	0	2	false
PROX1	0	0	5	false
SORBS1	0	0	11	false
FAM189A2	0	0	2	false
SORBS3	0	0	17	false
GFRA2	0	0	2	false
SORBS2	0	0	13	false
GFRA1	0	0	3	false
GFRA4	0	0	1	false
RAB11A	0	0	8	false
GFRA3	0	0	1	false
HCK	0	0	24	false
RAB11B	0	0	4	false
ALDH5A1	0	0	1	false
Strap	0	0	1	false
RAB9A	0	0	5	false
APBA2	0	0	9	false
APBA1	0	0	12	false
APBA3	0	0	2	false
HIR1	0	0	1	false
HIP1	0	0	9	false
TRAF3IP3	0	0	16	false
TRAF3IP2	0	0	8	false
TRAF3IP1	0	0	4	false
FAIM3	0	0	3	false
FAIM2	0	0	1	false
Aldoa	0	0	2	false
NKAP	0	0	4	false
SIP1	0	0	11	false
RPL18A	0	0	8	false
SOSTDC1	0	0	3	false
RAB8A	0	0	9	false
HDX	0	0	2	false
RAB8B	0	0	14	false
GABRD	0	0	1	false
UBTD1	0	0	1	false
ICOSLG	0	0	1	false
QPCTL	0	0	2	false
Ern2	0	0	1	false
Rxrb	0	0	1	false
MYCN	0	0	1	false
Rxra	0	0	1	false
FANCD2	0	0	15	false
CAPZA2	0	0	2	false
CAPZA1	0	0	4	false
FCN1	0	0	2	false
Nrip1	0	0	3	false
HFE	0	0	2	false
FBLN2	0	0	11	false
FBLN1	0	0	8	false
Eif2c2	0	0	1	false
EFNA5	0	0	3	false
NKD2	0	0	3	false
HIRA	0	0	8	false
ZNF7	0	0	2	false
FBLN5	0	0	2	false
ATP5J2	0	0	13	false
HOXA11	0	0	4	false
EFNB3	0	0	3	false
EFNB2	0	0	3	false
HOXA10	0	0	5	false
RASD1	0	0	4	false
RASD2	0	0	2	false
EFNB1	0	0	4	false
HCFC1R1	0	0	1	false
COTL1	0	0	2	false
RPRD1B	0	0	1	false
Pak3	0	0	1	false
TRAPPC2L	0	0	2	false
HGD	0	0	2	false
Rras2	0	0	5	false
HGF	0	0	4	false
EIF2S3	0	0	2	false
EIF2S2	0	0	12	false
EIF2S1	0	0	3	false
Hspa9	0	0	1	false
PRPF6	0	0	16	false
EFNA2	0	0	4	false
EFNA1	20	1,00	5	false
HGS	0	0	86	false
PRPF8	0	0	15	false
EFNA4	0	0	1	false
EFNA3	0	0	3	false
Hspa5	0	0	2	false
TLX3	0	0	12	false
PRPF4	0	0	34	false
TLX2	0	0	9	false
PRPF3	0	0	12	false
TLX1	0	0	3	false
Hspa8	0	0	1	false
DYNLRB1	0	0	3	false
FCP1	0	0	2	false
MYF5	0	0	6	false
SKIV2L2	0	0	3	false
MYF6	0	0	6	false
FCN2	0	0	2	false
Rgs3	0	0	2	false
SIT4	0	0	3	false
SIT1	0	0	5	false
C20orf4	0	0	2	false
POU2F1	2	0	34	false
POU2F2	20	1,00	11	false
LIMK1	0	0	12	false
SETD1A	0	0	9	false
AKTIP	0	0	22	false
LIMK2	0	0	3	false
SETD1B	0	0	6	false
AXIN2	0	0	6	false
PPP2R5C	0	0	5	false
AXIN1	0	0	23	false
PPP2R5B	0	0	3	false
PPP2R5E	0	0	3	false
PPP2R5D	0	0	9	false
IRF2BP1	0	0	3	false
DNM1	0	0	22	false
ATP5F1	0	0	1	false
Igfbp7	0	0	6	false
DNM2	0	0	19	false
PPP2R5A	0	0	9	false
DNM3	0	0	1	false
CKI1	0	0	1	false
RASA1	0	0	34	false
MYH2	0	0	3	false
KISS1	0	0	1	false
MYH4	0	0	3	false
RASA3	0	0	2	false
MYH9	0	0	11	false
MYH7	0	0	1	false
HAPLN1	0	0	1	false
AVEN	0	0	3	false
PYCRL	0	0	2	false
STOML1	0	0	3	false
Anapc5	0	0	3	false
HK1	0	0	3	false
HK3	0	0	5	false
HK2	0	0	2	false
MCF2L	0	0	3	false
TKTL2	0	0	1	false
IL15RA	0	0	1	false
H2AFZ	0	0	2	false
H2AFX	0	0	39	false
TINF2	0	0	5	false
H2AFY	0	0	11	false
PPP2R3A	0	0	4	false
ANXA11	0	0	6	false
PPP2R3B	0	0	4	false
WEE1	0	0	8	false
TRAPPC6A	0	0	6	false
PPP2R2D	0	0	4	false
PPP2R2C	0	0	12	false
HLF	0	0	2	false
SIX1	0	0	5	false
PPP2R2B	0	0	1	false
PPP2R2A	0	0	13	false
ATP5G3	0	0	1	false
MAPK9	0	0	29	false
RNF113B	0	0	4	false
MAPK8	0	0	58	false
SIX5	0	0	1	false
PPP2R1B	0	0	21	false
Uqcrfs1	0	0	1	false
SIX6	0	0	3	false
SIX3	0	0	4	false
SIX4	0	0	1	false
LEPROTL1	0	0	1	false
MAPK3	16	0	48	false
MAPK1	0	0	71	false
MAPK7	0	0	12	false
MAPK6	0	0	10	false
RNF113A	0	0	1	false
RFX3	0	0	8	false
RFX4	0	0	2	false
RFX1	0	0	7	false
HN1	0	0	2	false
RFX2	0	0	3	false
MYL5	0	0	1	false
MAPKSP1	0	0	5	false
MYL6	0	0	7	false
XPNPEP1	0	0	2	false
MYL2	0	0	2	false
RFX5	0	0	4	false
ETHE1	0	0	6	false
RFX6	0	0	7	false
UQCRC2	0	0	4	false
UQCRC1	0	0	8	false
SPARCL1	0	0	1	false
RPL22L1	0	0	2	false
MYL9	0	0	4	false
EFCAB4B	0	0	1	false
LEF1	0	0	22	false
COBRA1	0	0	8	false
NCAPG	0	0	10	false
AVIL	0	0	1	false
NCAPH	0	0	1	false
SIZ1	0	0	2	false
Cep192	0	0	1	false
LSM11	0	0	1	false
LSM10	0	0	6	false
LSM12	0	0	1	false
TCOF1	0	0	5	false
MICALL1	0	0	3	false
AP2S1	0	0	5	false
RABAC1	0	0	19	false
RPL35P5	0	0	2	false
SIGMAR1	0	0	3	false
SNUPN	0	0	10	false
PDZK1	0	0	18	false
HDHD3	0	0	1	false
GIGYF1	0	0	1	false
IL22RA2	0	0	1	false
GIGYF2	0	0	20	false
IL22RA1	0	0	1	false
VAMP7	0	0	7	false
VAMP8	0	0	14	false
VAMP1	0	0	5	false
Gata6	0	0	1	false
VAMP2	0	0	18	false
NKP1	0	0	1	false
NOSTRIN	0	0	2	false
HNRNPA3P1	0	0	2	false
Gata4	0	0	1	false
Gata2	0	0	1	false
VAMP3	0	0	12	false
VAMP4	0	0	8	false
GABARAP	0	0	28	false
HPR	0	0	1	false
MYLK	5	1,00	7	false
METTL11A	0	0	1	false
Pou1f1	0	0	1	false
CYB5R2	0	0	1	false
SNRPEL1	0	0	1	false
RHBDL2	0	0	1	false
Slc25a22	0	0	1	false
UPF2	0	0	17	false
UPF1	0	0	16	false
MYOG	0	0	13	false
Pax5	0	0	2	false
DNTT	0	0	7	false
LRRC23	0	0	1	false
Pax3	0	0	4	false
ALS2CR11	0	0	5	false
ALS2CR12	0	0	1	false
MYOT	0	0	5	false
Slc25a12	0	0	1	false
Slc25a13	0	0	1	false
HRC	0	0	1	false
HRG	0	0	1	false
Slc25a11	0	0	1	false
HRK	0	0	5	false
GPR26	0	0	1	false
PTH1R	0	0	4	false
HSPB11	0	0	1	false
MYNN	0	0	1	false
EXTL3	0	0	1	false
MYO6	0	0	9	false
MYOC	0	0	3	false
CGNL1	0	0	4	false
HSD11B1	0	0	1	false
ATRNL1	0	0	1	false
GPR37	0	0	8	false
PGAM1	0	0	2	false
PGAM2	0	0	1	false
Wwp2	0	0	4	false
Ktn1	0	0	1	false
TNNI3K	0	0	7	false
Samd8	0	0	1	false
PTH2R	0	0	1	false
Mtap1a	0	0	1	false
Mtap1b	0	0	1	false
TIPRL	0	0	4	false
PELI2	0	0	4	false
PGAM5	0	0	12	false
CKS2	0	0	3	false
PELI1	0	0	4	false
SNRPD2P1	0	0	2	false
LRRC15	0	0	2	false
LRRC14	0	0	2	false
HTT	0	0	82	false
LRRC18	0	0	1	false
PELI3	0	0	6	false
JPH1	0	0	2	false
MYPN	0	0	7	false
Ing2	0	0	2	false
JPH2	0	0	1	false
PTGS1	0	0	1	false
Pawr	0	0	1	false
PRAM1	0	0	8	false
PTGS2	0	0	11	false
IME2	0	0	2	false
JPH3	0	0	2	false
NKRF	0	0	4	false
HRR25	0	0	1	false
Gsc	0	0	1	false
Cltc	0	0	1	false
PRAME	0	0	1	false
SRSF10	0	0	3	false
SRSF11	0	0	5	false
SH3GLB2	0	0	8	false
SEC24A	0	0	1	false
EPM2A	0	0	6	false
LRRC68	0	0	2	false
SEC24C	0	0	2	false
SH3GLB1	0	0	12	false
SEC24B	0	0	2	false
S100A3	0	0	1	false
PRRX1	0	0	1	false
S100A1	0	0	13	false
CRYBB2	0	0	4	false
MYT1	0	0	1	false
SAP30	0	0	21	false
OLFM1	0	0	1	false
Tgfb1i1	0	0	2	false
BYSL	0	0	4	false
SLC9A3	0	0	6	false
Ntrk1	0	0	2	false
MRTO4	0	0	2	false
OLFM2	0	0	2	false
SLC9A4	0	0	2	false
SLC9A5	0	0	2	false
OLFM3	0	0	1	false
SAP25	1	0	28	false
UBLCP1	0	0	2	false
MAPKAPK5	0	0	5	false
MAPKAPK2	0	0	9	false
MAPKAPK3	0	0	3	false
S100A7	0	0	4	false
S100A6	0	0	3	false
S100A4	0	0	5	false
RIM15	0	0	2	false
Slc9a3r1	0	0	1	false
SEC24D	0	0	1	false
S100A9	20	1,00	8	false
S100A8	20	1,00	20	false
IGFALS	0	0	3	false
TMF1	0	0	3	false
GGA1	0	0	13	false
SLC9A1	0	0	9	false
SLC9A2	0	0	6	false
GGA3	0	0	14	false
RUVBL1	0	0	52	false
YY2	0	0	1	false
GGA2	0	0	15	false
YY1	0	0	30	false
SH3BP2	0	0	8	false
SH3BP1	0	0	3	false
SH3BP4	0	0	5	false
RUVBL2	0	0	91	false
SH2B1	0	0	6	false
SAP18	0	0	25	false
SH3BP5	0	0	4	false
Gug	0	0	3	false
LEO1	0	0	4	false
YKT6	0	0	5	false
SH2B3	0	0	4	false
NKTR	0	0	1	false
SH2B2	0	0	4	false
SLC38A2	0	0	1	false
LRRC47	0	0	4	false
LRRC40	0	0	1	false
LRRC41	0	0	2	false
FTSJ1	0	0	1	false
FTSJ3	0	0	3	false
NFKB1	1	0	59	false
NFKB2	20	1,00	29	false
DDOST	0	0	8	false
FRMD6	0	0	3	false
FRMD8	0	0	1	false
SNRNP200	0	0	16	false
LRRC59	0	0	3	false
UPK2	0	0	1	false
B3GALT1	0	0	1	false
PMEPA1	0	0	2	false
HYI	0	0	1	false
LEPR	0	0	7	false
SLC38A3	0	0	1	false
AP2M1	0	0	24	false
DNM1L	0	0	9	false
TCP11	0	0	1	false
LRRC4C	0	0	1	false
CTCFL	0	0	6	false
PRRT2	0	0	1	false
KSR2	0	0	2	false
VBP1	0	0	5	false
SETDB1	0	0	80	false
Stub1	0	0	5	false
CYB5A	0	0	1	false
GNL3L	0	0	1	false
FCGR2A	0	0	5	false
FCGR2B	0	0	2	false
SNURF	0	0	2	false
NFE2L1	0	0	4	false
Skil	0	0	3	false
NFE2L2	0	0	13	false
ERAS	0	0	2	false
NFE2L3	0	0	1	false
GTF3C2	0	0	6	false
L3MBTL2	0	0	5	false
GTF3C3	0	0	13	false
SLC25A1	0	0	1	false
SLC25A4	0	0	3	false
GTF3C4	0	0	10	false
GTF3C5	0	0	11	false
L3MBTL3	0	0	1	false
GTF3C6	0	0	2	false
ATP5L	0	0	2	false
ATP5J	0	0	1	false
ATP5O	0	0	1	false
Shank1	0	0	2	false
GTF3C1	0	0	19	false
PELP1	0	0	12	false
FCGR3A	0	0	2	false
ATP5B	0	0	3	false
FCGR3B	0	0	2	false
Rheb	0	0	2	false
Gyk	0	0	1	false
CTNNBL1	0	0	1	false
Mapk14	0	0	4	false
Rad51	0	0	1	false
Arhgap15	0	0	2	false
SEC22A	0	0	2	false
IMMT	0	0	32	false
TP53INP1	0	0	2	false
RPL23A	0	0	13	false
PRC1	0	0	4	false
TPD52L2	0	0	3	false
TPD52L3	0	0	1	false
MCOLN1	0	0	2	false
ATOX1	0	0	2	false
TPD52L1	0	0	8	false
PPM1A	0	0	2	false
PPM1B	0	0	17	false
SMAP1	0	0	4	false
PPM1D	0	0	3	false
QTRT1	0	0	6	false
ANAPC4	0	0	11	false
ANAPC5	0	0	13	false
RQCD1	0	0	4	false
ANAPC7	0	0	14	false
SLC25A6	0	0	8	false
ANAPC1	0	0	14	false
SEC22B	0	0	3	false
ANAPC2	0	0	9	false
SEC23B	0	0	3	false
SEC23A	0	0	2	false
Slc25a4	0	0	1	false
Slc25a3	0	0	1	false
Eif2ak1	0	0	1	false
Slc25a1	0	0	1	false
Eif2ak4	0	0	2	false
PPM1J	0	0	1	false
4922501C03Rik	0	0	1	false
PPM1E	0	0	1	false
PPM1F	0	0	2	false
PPM1G	0	0	4	false
USH1C	0	0	3	false
FCGR1A	0	0	5	false
YPL067C	0	0	1	false
PRB3	0	0	1	false
BEND5	0	0	3	false
ERC1	0	0	5	false
ERC2	0	0	10	false
UPP2	0	0	1	false
BEND3	0	0	1	false
UPP1	0	0	1	false
ATP7B	0	0	3	false
ATP7A	0	0	2	false
Arhgap31	0	0	1	false
BEND7	0	0	6	false
SLC12A3	0	0	1	false
PLEKHA2	0	0	2	false
IMP3	0	0	2	false
IMP4	0	0	1	false
PLEKHA1	0	0	2	false
SLC12A2	0	0	2	false
PLEKHA6	0	0	1	false
PRE1	0	0	1	false
PLEKHA7	0	0	1	false
PLEKHA4	0	0	4	false
PLEKHA5	0	0	27	false
MAPK15	0	0	1	false
MAPK13	0	0	3	false
EREG	0	0	2	false
PLEKHA8	0	0	1	false
MAPK14	0	0	66	false
TM4SF1	0	0	4	false
MAPK11	0	0	3	false
CCAR1	0	0	5	false
MAPK12	0	0	1	false
MAPK10	0	0	18	false
KIAA0802	0	0	1	false
PPP1R3D	0	0	2	false
CD2BP2	0	0	22	false
UPRT	0	0	1	false
CALM2	0	0	7	false
CALM3	0	0	6	false
STX1B	0	0	6	false
CALM1	0	0	33	false
STX1A	0	0	36	false
AHCYL1	0	0	5	false
ZAK	0	0	5	false
STX16	0	0	2	false
AHCYL2	0	0	3	false
PRCC	0	0	1	false
STX18	0	0	5	false
STX17	0	0	2	false
PLEKHB2	0	0	5	false
PPP1R3A	0	0	2	false
STX12	0	0	7	false
STX11	0	0	10	false
EXOSC8	0	0	7	false
EXOSC7	0	0	5	false
EXOSC6	0	0	12	false
EXOSC5	0	0	10	false
IFI16	0	0	1	false
EXOSC9	0	0	2	false
EXOSC4	0	0	9	false
EXOSC3	0	0	1	false
EXOSC2	0	0	7	false
EXOSC1	0	0	4	false
GTF2A1L	0	0	18	false
XRCC5	0	0	38	false
XRCC6	0	0	69	false
XRCC3	0	0	3	false
EAF1	0	0	2	false
PLA2G4C	0	0	1	false
XRCC4	0	0	11	false
EAF2	0	0	1	false
XRCC1	0	0	13	false
PLA2G4A	0	0	1	false
RASSF8	0	0	2	false
RASSF9	0	0	1	false
XRCC2	0	0	5	false
PRG2	0	0	3	false
HNF1B	0	0	4	false
Actl6a	0	0	1	false
Actl6b	0	0	1	false
C5orf13	0	0	1	false
HNF1A	0	0	15	false
PPP1R1B	0	0	1	false
RGL4	0	0	4	false
RGL2	0	0	10	false
PAEP	0	0	9	false
VSX2	0	0	1	false
PAF1	0	0	7	false
RGL1	0	0	1	false
PPP1R11	0	0	1	false
JMJD1C	0	0	2	false
IFI35	0	0	2	false
PRF1	0	0	1	false
BRCC3	0	0	22	false
TMPO	0	0	11	false
C5orf25	0	0	2	false
ROBLD3	0	0	2	false
RASSF1	0	0	10	false
RASSF2	0	0	4	false
C5orf22	0	0	2	false
RASSF4	0	0	1	false
RASSF5	0	0	17	false
TSPAN7	0	0	1	false
RASSF7	0	0	1	false
TSPAN6	0	0	2	false
PPP1R10	0	0	1	false
TSPAN3	0	0	1	false
TSPAN4	0	0	5	false
ERG6	0	0	1	false
SEC31A	0	0	2	false
NBPF3	0	0	2	false
TSNAX	0	0	7	false
AKR1A1	0	0	1	false
AJAP1	0	0	2	false
RGMA	0	0	2	false
PNMA6A	0	0	1	false
ID1	0	0	11	false
ID3	0	0	16	false
ID2	0	0	19	false
PDZRN3	0	0	2	false
PAH1	0	0	1	false
MGC53867	0	0	1	false
GRIPAP1	0	0	4	false
TMED10	0	0	1	false
BARHL1	0	0	3	false
KIF11	0	0	8	false
KIF15	0	0	5	false
IDE	0	0	3	false
SECTM1	0	0	1	false
TMPRSS3	0	0	2	false
HNF4G	0	0	1	false
BRCA1	5	0	166	false
GPAA1	0	0	5	false
BRCA2	0	0	36	false
C5orf42	0	0	1	false
C5orf41	0	0	1	false
KIF17	0	0	2	false
ERI1	0	0	1	false
HNF4A	0	0	29	false
KIF1C	0	0	2	false
KIF1B	0	0	4	false
PAG1	0	0	13	false
ZFR	0	0	5	false
AP2B1	0	0	25	false
AKR1C3	0	0	4	false
NLE1	0	0	2	false
ZFY	0	0	1	false
MIB1	0	0	7	false
MIB2	0	0	4	false
HIST2H3A	0	0	13	false
Tpd52	0	0	3	false
HIST2H3C	0	0	14	false
TXLNA	0	0	4	false
RGP1	0	0	1	false
TXLNB	0	0	2	false
C5orf55	0	0	2	false
HIST2H3B	0	0	1	false
XIAP	0	0	41	false
Rhoa	0	0	2	false
FHOD1	0	0	10	false
AKR1B1	0	0	1	false
Rhoh	0	0	1	false
TXLNG	0	0	1	false
DERL2	0	0	6	false
CRYBA2	0	0	1	false
DERL3	0	0	1	false
AP2A2	0	0	9	false
Rhog	0	0	1	false
AP2A1	0	0	10	false
DERL1	0	0	11	false
Rhod	0	0	6	false
C5orf62	0	0	1	false
HIST2H4A	0	0	7	false
Rhoj	0	0	5	false
RGD1305090	0	0	1	false
ARIH1	0	0	4	false
ARIH2	0	0	37	false
ANKRD13B	0	0	1	false
PRM1	0	0	1	false
PRLR	0	0	10	false
PRM5	0	0	1	false
MID1	0	0	15	false
MID2	0	0	9	false
ERN1	0	0	8	false
DOK1	0	0	18	false
DOK2	0	0	17	false
MZF1	0	0	1	false
DOK4	0	0	1	false
DOK5	0	0	3	false
TMX3	0	0	1	false
DOK6	0	0	1	false
KIF4A	0	0	4	false
Zfp788	0	0	1	false
SSU72	0	0	1	false
Lrrc41	0	0	3	false
PRL1	0	0	1	false
MASP1	0	0	4	false
Sntg1	0	0	1	false
AURKA	0	0	18	false
PRKX	0	0	1	false
AURKB	0	0	13	false
Myh10	0	0	2	false
KIF5A	0	0	9	false
CLGN	0	0	2	false
KHSRP	0	0	7	false
RXRA	0	0	61	false
PAK2	0	0	15	false
PAK1	0	0	35	false
RXRB	0	0	6	false
PPME1	0	0	2	false
NPHP1	0	0	9	false
KIF5C	0	0	6	false
KIF5B	0	0	20	false
BAALC	0	0	1	false
NPHP3	0	0	1	false
PAK7	0	0	11	false
NPHP4	0	0	1	false
psmd14	0	0	1	false
PAK4	0	0	10	false
RXRG	0	0	12	false
PAK3	0	0	4	false
PAK6	0	0	5	false
FDPS	0	0	1	false
KIF22	0	0	5	false
VTA1	0	0	14	false
PRNP	0	0	2	false
KIF23	0	0	10	false
Esr1	0	0	1	false
PICALM	0	0	3	false
PAN3	0	0	3	false
PROC	0	0	3	false
PAN2	0	0	12	false
QDPR	0	0	1	false
KIF2C	0	0	2	false
WWC1	0	0	7	false
PSEN1	0	0	29	false
PSEN2	0	0	19	false
PPP1R9B	0	0	14	false
PPP1R9A	0	0	1	false
RGS5	0	0	5	false
RGS6	0	0	4	false
CALCR	0	0	5	false
RGS3	0	0	7	false
RGS4	0	0	8	false
CALD1	0	0	1	false
DEAF1	0	0	2	false
RGS1	0	0	4	false
RGS2	0	0	25	false
KIF3B	0	0	3	false
KIF3A	0	0	5	false
CYP11A1	0	0	1	false
NDEL1	0	0	10	false
CAMTA2	0	0	2	false
RGS7	0	0	6	false
ARID2	0	0	6	false
NCBP2	0	0	3	false
PLA2G2A	0	0	2	false
NCBP1	0	0	9	false
SSTR1	0	0	1	false
SSTR2	0	0	3	false
Hk1	0	0	1	false
SSTR3	0	0	2	false
SSTR4	0	0	1	false
IL3	0	0	3	false
CLK4	0	0	2	false
SSTR5	0	0	1	false
CLK3	0	0	2	false
IL2	0	0	2	false
CLK2	0	0	6	false
IL5	0	0	1	false
VCAN	0	0	15	false
CLK1	0	0	8	false
IL4	0	0	2	false
IL6	0	1,00	2	false
IL8	0	0	4	false
Ssrp1	0	0	1	false
EAPP	0	0	1	false
MAST1	0	0	2	false
PSMD11	0	0	35	false
MIG1	0	0	1	false
PSMD10	0	0	23	false
GSK3B	0	0	50	false
PSMD13	0	0	28	false
GSK3A	0	0	1	false
PSMD12	0	0	10	false
CCL3L1	0	0	3	false
PSMD14	0	0	18	false
ILK	0	0	36	false
MAST3	0	0	2	false
MAST2	0	0	5	false
ACMSD	0	0	1	false
AFF4	0	0	4	false
PRP8	0	0	1	false
FUT4	0	0	1	false
PRP9	0	0	1	false
PDLIM2	0	0	1	false
PDLIM1	0	0	8	false
AFF1	0	0	3	false
CALB1	0	0	3	false
PDLIM4	0	0	1	false
ISOC2	0	0	1	false
PRPH	0	0	1	false
PDLIM5	0	0	4	false
PDLIM7	0	0	17	false
MBTPS1	0	0	2	false
POU1F1	0	0	10	false
S100B	0	0	12	false
PLA2G16	0	0	1	false
PTHLH	0	0	4	false
NPHS1	0	0	16	false
PLA2G15	0	0	1	false
